id,publicationid,ethnicity,population,populationinfo,subjecttype,subjectcount,version
4164030,116771.0,East Asian,Chinese,Chinese in Malaysia,Healthy controls,50,1
4164031,116771.0,East Asian,Chinese,Chinese in Malaysia,Warfarin treated cohort,46,1
4164032,116771.0,East Asian,Malay,,Healthy controls,51,1
4164033,116771.0,East Asian,Malay,,Warfarin treated cohort,27,1
4164034,115788.0,East Asian,Taiwanese,,Epilepsy patients,169,1
4164035,116853.0,East Asian,Japanese,,Epilepsy patients and healthy controls,84,1
4164036,116957.0,East Asian,Chinese,"Changsha City, Hunan Province",Healthy controls,265,1
4164037,116957.0,East Asian,Chinese,"Changsha City, Hunan Province",Hypertension patients,239,1
4164038,116950.0,East Asian,Korean,,,358,1
4164039,116858.0,East Asian,Chinese,,,169,1
4164040,116860.0,East Asian,Chinese,Taihu and Dongzhi counties,,1087,1
4164041,116933.0,East Asian,Vietnamese,Kinh,,157,1
4164042,116968.0,East Asian,Chinese,,,476,1
4164043,116836.0,East Asian,Japanese,,,147,1
4164044,116702.0,East Asian,Taiwanese,,Healthy controls,69,1
4164045,116702.0,East Asian,Taiwanese,,Warfarin treated patients,37,1
4164046,115810.0,East Asian,Japanese,,,54,1
4164047,113953.0,East Asian,Taiwanese,,,180,1
4164048,116865.0,East Asian,Japanese,,Diabetic patients and healthy controls,263,1
4164049,116862.0,East Asian,Japanese,,Diabetic patients,134,1
4164050,116809.0,East Asian,Chinese,Chinese in Malaysia,,165,1
4164051,116809.0,East Asian,Malay,,,202,1
4164052,116867.0,East Asian,Japanese,,Oncology patients,21,1
4164053,114548.0,East Asian,Chinese,,,200,1
4164054,114548.0,East Asian,Japanese,1st generation Japanese living abroad,,210,1
4164055,114548.0,East Asian,Japanese,3rd generation Japanese living abroad,,164,1
4164056,114548.0,East Asian,Japanese,Native Japanese,,200,1
4164057,114548.0,East Asian,Korean,,,200,1
4164058,116874.0,East Asian,Japanese,,Stroke and hypertension patients,724,1
4164059,116878.0,East Asian,Han Chinese,,Warfarin treated patients,235,1
4164060,116876.0,East Asian,Chinese,,,329,1
4164061,115862.0,East Asian,Japanese,1st generation Japanese living in Brazil,,126,1
4164062,115862.0,East Asian,Japanese,Native Japanese,,200,1
4164063,113878.0,East Asian,Chinese,,,222,1
4164064,116882.0,East Asian,Han Chinese,Southwest China,Healthy controls,133,1
4164065,116882.0,East Asian,Han Chinese,Southwest China,Warfarin treated patients,127,1
4164066,114558.0,East Asian,Han Chinese,1st generation Han Chinese living in Singapore,,398,1
4164067,114558.0,East Asian,Japanese,,,500,1
4164068,114558.0,East Asian,Korean,,,200,1
4164069,116880.0,East Asian,Han Chinese,Northern Han Chinese,Epilepsy patients,179,1
4164070,116984.0,East Asian,Mongolian,Mongolians in China,,280,1
4164071,116894.0,East Asian,Korean,,,1796,1
4164072,116603.0,East Asian,Chinese,,,93,1
4164073,116603.0,East Asian,Malay,,Warfarin treated patients,85,1
4164074,116774.0,East Asian,Chinese,Chinese in Malaysia,,76,1
4164075,116774.0,East Asian,Malay,,,76,1
4164076,116887.0,East Asian,Japanese,Warfarin treated patients and healthy controls,,160,1
4164077,116896.0,East Asian,Korean,,Warfarin treated patients,58,1
4164078,116898.0,East Asian,Korean,,Urticara patients and healthy controls,408,1
4164079,113884.0,East Asian,Indonesian,,,135,1
4164080,116952.0,East Asian,Han Chinese,Shanghai,,100,1
4164081,116952.0,East Asian,Han Chinese,Shantou,,100,1
4164082,116952.0,East Asian,Han Chinese,Shenyang,,100,1
4164083,116952.0,East Asian,Han Chinese,Xi'an,,100,1
4164084,116890.0,East Asian,Korean,,,177,1
4164085,116616.0,East Asian,Chinese,,Warfarin treated cohort,809,1
4164086,116892.0,East Asian,Han Chinese,Beijing,Warfarin treated patients,328,1
4164087,116900.0,East Asian,Chinese,,Pediatric epilepsy patients,90,1
4164088,116248.0,East Asian,Japanese,,,218,1
4164089,116902.0,East Asian,Han Chinese,Taiwanese,Epilepsy patients,269,1
4164090,116902.0,East Asian,Han Chinese,Taiwanese,Healthy controls,190,1
4164091,116885.0,East Asian,Korean,,,869,1
4164092,116944.0,East Asian,Han Chinese,,,839,1
4164093,116905.0,East Asian,Thai,,Epilepsy patients,75,1
4164094,113880.0,East Asian,Indonesian,,Healthy controls,103,1
4164095,113880.0,East Asian,Indonesian,,Warfarin treated patients,103,1
4164096,116907.0,East Asian,Cambodian,,Malaria patients,122,1
4164097,113872.0,East Asian,Chinese,,Warfarin treated cohort,551,1
4164098,116841.0,East Asian,Han Chinese,Northern Chinese - Hebei Province,,1000,1
4164099,116841.0,East Asian,Han Chinese,Southern Chinese - Zhejiang Province,,1127,1
4164100,116841.0,East Asian,Han Chinese,,,2127,1
4164101,116946.0,East Asian,Korean,,,250,1
4164102,116909.0,East Asian,Han Chinese,,Warfarin treated patients,101,1
4164103,113537.0,East Asian,Chinese Dai,"Xishuangbanna, China",,93,1
4164104,113537.0,East Asian,Han Chinese,"Beijing, China",,103,1
4164105,113537.0,East Asian,Han Chinese,Southern Han Chinese,,105,1
4164106,113537.0,East Asian,Japanese,"Tokyo, Japan",,104,1
4164107,113537.0,East Asian,Vietnamese,Kinh in Ho Chi Minh City,,99,1
4164108,116964.0,East Asian,Chinese Li,,,100,1
4164109,116913.0,East Asian,Korean,,,146,1
4164110,116948.0,East Asian,Chinese Tibetan,,,96,1
4164111,116911.0,East Asian,Korean,,,358,1
4164112,113876.0,East Asian,Chinese,,Warfarin treated cohort,220,1
4164113,116915.0,East Asian,Chinese,,,51,1
4164114,116917.0,East Asian,Chinese,,,30,1
4164115,116917.0,East Asian,Japanese,,,30,1
4164116,116917.0,East Asian,Korean,,,29,1
4164117,116962.0,East Asian,Chinese Uyghur,,,96,1
4164118,116978.0,East Asian,Malay,Jahai,,155,1
4164119,116978.0,East Asian,Malay,,,183,1
4164120,116981.0,East Asian,Malay,"Orang Asil (Bateq, Che Wong, Kanaq, Kensiu, Lanoh, Semai)",,61,1
4164121,116981.0,East Asian,Malay,Singaporean Malays,,96,1
4164122,113874.0,East Asian,Chinese,,Warfarin treated cohort,401,1
4164123,116583.0,East Asian,Chinese,,,196,1
4164124,116921.0,East Asian,Han Chinese,Southern Han Chinese,Epilepsy patients,254,1
4164125,116986.0,East Asian,Vietnamese,H'Mong,,40,1
4164126,116986.0,East Asian,Vietnamese,Kinh,,294,1
4164127,116986.0,East Asian,Vietnamese,Muong,,103,1
4164128,116986.0,East Asian,Vietnamese,Nung,,33,1
4164129,116986.0,East Asian,Vietnamese,Tay,,103,1
4164130,116697.0,European,Caucasian,,Healthy controls,473,1
4164131,116691.0,European,European American,,,100,1
4164132,117072.0,European,Swedish,,,430,1
4164133,116681.0,European,European American,,,140,1
4164134,116751.0,European,Caucasian,American,,325,1
4164135,117116.0,European,Spanish,,,157,1
4164136,117005.0,European,Italian,,,157,1
4164137,117011.0,European,Dutch,,Epilepsy patients,60,1
4164138,115999.0,European,Italian,,Warfarin-treated cohort,93,1
4164139,116843.0,European,Swedish,,,200,1
4164140,116843.0,European,Swedish,,,200,1
4164141,116003.0,European,Belgian,,,121,1
4164142,114674.0,European,Croatian,,,200,1
4164143,117015.0,European,Spanish,,,102,1
4164144,114767.0,European,Russian,Voronezh region,,290,1
4164145,117081.0,European,Italian,North Italian,Acencoumarol treated patients,125,1
4164146,116851.0,European,Caucasian,,Warfarin-treated cohort,47,1
4164147,117024.0,European,Spanish,,,130,1
4164148,117114.0,European,Spanish,,,102,1
4164149,117018.0,European,White European,,,64,1
4164150,117020.0,European,White,,,126,1
4164151,117022.0,European,White from Brazil,,,136,1
4164152,114693.0,European,Faroese,,,312,1
4164153,117074.0,European,Spanish,,,355,1
4164154,117085.0,European,Russian,,,298,1
4164155,117028.0,European,Italian,,,78,1
4164156,116687.0,European,European American,,Healthy controls,101,1
4164157,116687.0,European,European American,,Warfarin-treated cohort,192,1
4164158,116702.0,European,Caucasian,,Healthy controls,28,1
4164159,114132.0,European,Greek,,,283,1
4164160,117078.0,European,Italian,,Warfarin treated patients,147,1
4164161,117078.0,European,Italian,,Warfarin treated patients,146,1
4164162,114119.0,European,Finnish,,,447,1
4164163,114119.0,European,Finnish,,,444,1
4164164,116689.0,European,European American,"Birmingham, AL",Warfarin treated patients,218,1
4164165,116048.0,European,Bulgarian,,Acencoumarol treated patients,96,1
4164166,116867.0,European,Caucasian,,Oncology patients,46,1
4164167,117032.0,European,Spanish,,,311,1
4164168,116581.0,European,European American,,,218,1
4164169,117035.0,European,Spanish,,,69,1
4164170,117037.0,European,Greek,,,98,1
4164171,114548.0,European,Caucasian,,,284,1
4164172,117118.0,European,Finnish,,Hypertension patients,217,1
4164173,117039.0,European,Polish,,,30,1
4164174,117042.0,European,Greek,,,176,1
4164175,116826.0,European,Hungarian,,,535,1
4164176,116635.0,European,Swedish,,Warfarin-treated cohort,1496,1
4164177,117112.0,European,Russian,,,352,1
4164178,113892.0,European,Caucasian,,Warfarin-treated cohort,283,1
4164179,117044.0,European,European Caucasian,Clinics in Austria and Germany,Phenprocoumon treated patients,185,1
4164180,116579.0,European,Caucasian,,,106,1
4164181,116111.0,European,Bosnian,,Diabetic patients and healthy controls,81,1
4164182,117049.0,European,European ancestry in Brazil,Southern Brazil,Warfarin treated patients,279,1
4164183,116744.0,European,Spanish,,,327,1
4164184,117046.0,European,Caucasian,"East Westphalia, Germany",Diabetic patients,540,1
4164185,117046.0,European,Caucasian,"East Westphalia, Germany",Healthy controls,1988,1
4164186,117054.0,European,Swedish,,Simvastatin treated patients and healthy controls,1132,1
4164187,117051.0,European,Czech,,Fluvastatin treated patients,87,1
4164188,117051.0,European,Czech,,Healthy controls,254,1
4164189,117105.0,European,Romanian,Transylvania,,332,1
4164190,117056.0,European,Caucasian,,,246,1
4164191,116248.0,European,British,,,561,1
4164192,117089.0,European,Bashkir,Republic of Bashkortostan,,144,1
4164193,117089.0,European,Russian,Republic of Bashkortostan,,319,1
4164194,117089.0,European,Tatar,Republic of Bashkortostan,,279,1
4164195,116590.0,European,Brazilian,White,,608,1
4164196,117103.0,European,Russian,,Warfarin treated patients,91,1
4164197,113897.0,European,Italian,,Warfarin-treated cohort,266,1
4164198,115146.0,European,Spanish,,Organ donors and recipients,570,1
4164199,117108.0,European,Greek Cypriot,,,148,1
4164200,116173.0,European,Slovak,,,112,1
4164201,117058.0,European,Cuban Caucasian,,,132,1
4164202,116178.0,European,Spanish,,,362,1
4164203,116998.0,European,Caucasian,,,852,1
4164204,116176.0,European,Spanish,,,282,1
4164205,117087.0,European,Slavic,,Warfarin or acencoumarol treated patients,479,1
4164206,113537.0,European,British,England and Scotland,,91,1
4164207,113537.0,European,European American,Utah Residents (CEPH) with Northern and Western Ancestry,,99,1
4164208,113537.0,European,Finnish,,,99,1
4164209,113537.0,European,Italian,Toscani,,107,1
4164210,113537.0,European,Spanish,Iberian Population,,107,1
4164211,117064.0,European,British,,Warfarin treated patients,152,1
4164212,116913.0,European,Swedish,,,148,1
4164213,117061.0,European,European,,,283,1
4164214,116917.0,European,Caucasian,,,30,1
4164215,114444.0,European,Caucasian,,Pediatric patients,688,1
4164216,117069.0,European,Uruguayan Caucasian,,Epilepsy patients,50,1
4164217,117099.0,European,Kosovan,,,234,1
4164218,116583.0,European,White,,,122,1
4164219,117067.0,European,Polish,,Surgical patients,85,1
4164220,117094.0,European,Avar,Dagestan Republic,,90,1
4164221,117094.0,European,Dargin,Dagestan Republic,,50,1
4164222,117094.0,European,Lak,Dagestan Republic,,46,1
4164223,117094.0,European,Russian,Moscow region,,580,1
4164224,114639.0,European,Nanai,,,70,1
4164225,114400.0,European,Iberian,Spain and Portugal,,1528,1
4164226,114400.0,European,Latin American,White,,280,1
4164227,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,64461,1
4164228,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56868,1
4164229,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56839,1
4164230,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,64544,1
4164231,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56820,1
4164232,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,64503,1
4164233,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,64482,1
4164234,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56789,1
4164235,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56798,1
4164236,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56719,1
4164237,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56790,1
4164238,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56776,1
4164239,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,64491,1
4164240,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56863,1
4164241,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56815,1
4164242,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56800,1
4164243,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56779,1
4164244,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56846,1
4164245,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,64487,1
4164246,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,64481,1
4164247,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56794,1
4164248,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56757,1
4164249,,European,Non-Finnish,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,56785,1
4164250,117114.0,Latino,Mexican,"Mexican Americans in Los Angeles, CA",,98,1
4164251,117022.0,Latino,Brazilian,Intermediate,,118,1
4164252,116200.0,Latino,Bolivian,,,778,1
4164253,117149.0,Latino,Mexican,,,100,1
4164254,117159.0,Latino,Brazilian,Admixed population,Warfarin treated patients,51,1
4164255,116579.0,Latino,Hispanic,,Healthy donors,101,1
4164256,117137.0,Latino,Hispanic,"Chicago, IL",Warfarin treated patients,50,1
4164257,116744.0,Latino,Mexican,Mestizo from Durango,,102,1
4164258,117139.0,Latino,Brazilian,Curitiba and metropolitan area,Epilepsy patients,100,1
4164259,117144.0,Latino,Ecuadorian,,,194,1
4164260,114506.0,Latino,Chilean,Santiago,,253,1
4164261,117152.0,Latino,Argentinian,,,101,1
4164262,117141.0,Latino,Brazilian,,Warfarin treated patients,206,1
4164263,117058.0,Latino,Cuban,Mestizo,,128,1
4164264,116176.0,Latino,Ecuadorian,Mestizo,,297,1
4164265,113537.0,Latino,Colombian,Medellin,,94,1
4164266,113537.0,Latino,Mexican,Mexican Ancestry from Los Angeles USA,,64,1
4164267,113537.0,Latino,Peruvian,Lima,,85,1
4164268,113537.0,Latino,Puerto Rican,,,104,1
4164269,116746.0,Latino,Mexican,Mestizo,,295,1
4164270,113905.0,Latino,Caribbean,Hispanic,Warfarin treated patients,255,1
4164271,116226.0,Latino,Mexican,Mestizo,Epilepsy patients,64,1
4164272,117155.0,Latino,Mexican,Mestizo,,477,1
4164273,114400.0,Latino,Latin Americans,Admixed population,,2237,1
4164274,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17697,1
4164275,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17280,1
4164276,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17264,1
4164277,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17692,1
4164278,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17263,1
4164279,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17692,1
4164280,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17276,1
4164281,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17258,1
4164282,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17243,1
4164283,,Latino,Latino/admix american,"from http://gnomad.broadinstitute.org, v2.1.1. accessed 01/27/2022",,17266,1
